Year,CHIRPS_Precipitation,Region
2006,3247.6576521396637,Kedah
2007,3228.95849108696,Kedah
2008,3334.452451109886,Kedah
2009,3535.388329923153,Kedah
2010,3196.0606504678726,Kedah
2011,3708.1558603048325,Kedah
2012,3396.0234586000443,Kedah
2013,3078.066206097603,Kedah
2014,2894.2246199846268,Kedah
2015,3242.686698794365,Kedah
2016,2493.3512058258057,Kedah
2017,3571.3421498537064,Kedah
2018,3174.2251468598843,Kedah
2019,2558.049477815628,Kedah
2020,3382.0153348445892,Kedah
2021,2933.725367486477,Kedah
2022,3400.7839497327805,Kedah
2023,2946.895362019539,Kedah
2024,2736.514486312866,Kedah
2000,403.06520683690906,Xizang
2001,368.32365591787726,Xizang
2002,359.55293284064186,Xizang
2003,418.540453490312,Xizang
2004,389.5803440847002,Xizang
2005,336.8805090434498,Xizang
2006,277.56099252495915,Xizang
2007,375.0706300100458,Xizang
2008,447.78957207207003,Xizang
2009,249.8230064015853,Xizang
2010,301.094400602346,Xizang
2011,317.24922466557473,Xizang
2012,322.19809629281946,Xizang
2013,396.7455690293573,Xizang
2014,415.3434774678491,Xizang
2015,189.5489144861931,Xizang
2016,439.4811927758718,Xizang
2017,347.144567489624,Xizang
2018,379.0756122441392,Xizang
2019,352.0739812389343,Xizang
2020,326.89044912224165,Xizang
2021,308.3267218917608,Xizang
2022,192.38101068239092,Xizang
2023,268.32178919473404,Xizang
2024,268.54428294091485,Xizang
2000,1474.9422361850739,Si Sa Ket
2001,1426.231461763382,Si Sa Ket
2002,1470.4484815597534,Si Sa Ket
2003,1379.8777468204498,Si Sa Ket
2004,1315.7962703704834,Si Sa Ket
2005,1405.7705357670784,Si Sa Ket
2006,1497.7157888412476,Si Sa Ket
2007,1608.3104162812233,Si Sa Ket
2008,1488.0085234642029,Si Sa Ket
2009,1735.5236386060715,Si Sa Ket
2010,1333.509538948536,Si Sa Ket
2011,1810.8345174491405,Si Sa Ket
2012,1448.3404250144958,Si Sa Ket
2013,1569.136369228363,Si Sa Ket
2014,1584.0889649391174,Si Sa Ket
2015,1245.0560826063156,Si Sa Ket
2016,1579.7499758005142,Si Sa Ket
2017,1666.1216732263565,Si Sa Ket
2018,1410.1360849812627,Si Sa Ket
2019,1452.703240737319,Si Sa Ket
2020,1399.0412390716374,Si Sa Ket
2021,1568.5690369606018,Si Sa Ket
2022,1940.6345395445824,Si Sa Ket
2023,1450.079374074936,Si Sa Ket
2024,1488.1569631556922,Si Sa Ket
2000,40.79912805557251,Sistan and Baluchestan
2001,55.81039798259735,Sistan and Baluchestan
2002,35.63462769985199,Sistan and Baluchestan
2003,55.60071802139282,Sistan and Baluchestan
2004,50.17647662758827,Sistan and Baluchestan
2005,96.53997498750687,Sistan and Baluchestan
2006,79.73798018693924,Sistan and Baluchestan
2007,78.19379943609238,Sistan and Baluchestan
2008,96.70860720425844,Sistan and Baluchestan
2009,120.89873099327087,Sistan and Baluchestan
2010,67.08210682868958,Sistan and Baluchestan
2011,92.40035772323608,Sistan and Baluchestan
2012,66.16181969642639,Sistan and Baluchestan
2013,66.04806929826736,Sistan and Baluchestan
2014,59.958457589149475,Sistan and Baluchestan
2015,59.45391881465912,Sistan and Baluchestan
2016,52.95332992076874,Sistan and Baluchestan
2017,108.81995499134064,Sistan and Baluchestan
2018,52.080835048342124,Sistan and Baluchestan
2019,134.37429454830885,Sistan and Baluchestan
2020,86.35548705491237,Sistan and Baluchestan
2021,30.6841322183609,Sistan and Baluchestan
2022,48.47434462234378,Sistan and Baluchestan
2023,57.28099000453949,Sistan and Baluchestan
2024,99.79661378647347,Sistan and Baluchestan
2000,442.5677804648876,Shirak
2001,636.1461819112301,Shirak
2002,682.651408791542,Shirak
2003,601.9805041849613,Shirak
2004,517.6152373105288,Shirak
2005,635.7083671689034,Shirak
2006,629.670459061861,Shirak
2007,667.0064551532269,Shirak
2008,531.6445032954216,Shirak
2009,851.8069992661476,Shirak
2010,674.2080384194851,Shirak
2011,629.3237872719765,Shirak
2012,555.7848619520664,Shirak
