Year,Region,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,relative_humidity_2m_mean,surface_pressure_mean,soil_moisture_mean,soil_temperature_mean
2013,"Delhi, India",23.88602739726027,2.0632876712328767,2.0632876712328767,0.0,65.32328767123288,982.378904109589,0.24048219178082192,25.698630136986303
2013,"Heilongjiang, China",1.3104109589041095,1.6794520547945206,1.4353424657534246,0.2029041095890411,72.47671232876712,978.0189041095891,0.35880547945205477,6.012054794520548
2013,"Nairobi, Kenya",18.365479452054792,2.0383561643835617,2.0383561643835617,0.0,69.24109589041096,832.2884931506849,0.22604383561643834,20.20986301369863
2013,"Zinder, Niger",27.9158904109589,0.5435616438356164,0.5435616438356164,0.0,32.48219178082192,959.433698630137,0.06706575342465754,30.302739726027397
2014,"Beni, DRC",20.502191780821917,12.956438356164385,12.956438356164385,0.0,81.04383561643836,886.3923287671233,0.45825479452054796,20.89917808219178
2014,"Delhi, India",24.487671232876714,1.3523287671232878,1.3523287671232878,0.0,59.02739726027397,983.2,0.19396986301369865,26.6586301369863
2014,"Heilongjiang, China",1.7263013698630139,1.992054794520548,1.7868493150684932,0.16493150684931507,69.79178082191781,979.9898630136986,0.36332054794520546,6.816712328767123
2014,"Nairobi, Kenya",18.703013698630137,1.4712328767123288,1.4712328767123288,0.0,67.81095890410958,832.5673972602739,0.17854520547945205,20.666301369863014
2014,"Zinder, Niger",27.775342465753425,0.6547945205479452,0.6547945205479452,0.0,32.81095890410959,959.6868493150686,0.06913424657534246,30.19671232876712
2015,"Beni, DRC",20.60027397260274,15.333424657534247,15.333424657534247,0.0,81.96986301369863,886.6556164383561,0.454,21.10794520547945
2015,"Delhi, India",24.31424657534247,2.2326027397260275,2.2326027397260275,0.0,63.64931506849315,983.4501369863013,0.22145753424657533,26.36027397260274
2015,"Heilongjiang, China",2.618082191780822,1.611780821917808,1.4093150684931506,0.1683835616438356,69.64109589041095,979.7438356164383,0.35651780821917806,5.934520547945206
2015,"Nairobi, Kenya",18.955616438356166,1.896986301369863,1.896986301369863,0.0,66.77808219178083,832.8547945205479,0.20832876712328768,21.007123287671234
2015,"Zinder, Niger",27.07780821917808,0.8427397260273973,0.8427397260273973,0.0,32.775342465753425,960.6523287671232,0.08037534246575342,29.47041095890411
2016,"Beni, DRC",21.03032786885246,13.481147540983608,13.481147540983608,0.0,80.8743169398907,886.6893442622951,0.4656830601092896,21.402732240437157
2016,"Delhi, India",25.121311475409836,2.1704918032786886,2.1704918032786886,0.0,61.88251366120219,982.5467213114754,0.22592896174863386,27.336885245901637
2016,"Heilongjiang, China",1.1822404371584698,1.8046448087431695,1.644808743169399,0.13636612021857925,69.52185792349727,979.6366120218579,0.3645027322404371,4.917486338797814
2016,"Nairobi, Kenya",18.85327868852459,1.3008196721311476,1.3008196721311476,0.0,67.28142076502732,833.0926229508198,0.18536338797814209,20.951092896174863
2016,"Zinder, Niger",27.871584699453553,0.8494535519125682,0.8494535519125682,0.0,33.92896174863388,960.2248633879781,0.07653825136612022,29.81311475409836
2017,"Beni, DRC",21.99095890410959,6.709041095890411,6.709041095890411,0.0,77.54794520547945,886.5819178082193,0.45100273972602734,22.314246575342466
2017,"Delhi, India",24.816712328767125,1.6002739726027397,1.6002739726027397,0.0,60.28767123287671,982.4287671232877,0.22664931506849317,26.275342465753425
2017,"Heilongjiang, China",2.522191780821918,2.1983561643835614,1.9671232876712328,0.16282191780821917,66.58630136986301,978.58,0.36425205479452055,4.813972602739725
2017,"Nairobi, Kenya",19.203835616438354,1.6347945205479453,1.6347945205479453,0.0,65.79452054794521,833.0254794520548,0.20446027397260275,21.177260273972603
2017,"Zinder, Niger",27.331232876712328,0.7208219178082192,0.7208219178082192,0.0,32.54246575342466,960.3219178082192,0.058589041095890415,29.18383561643836
2018,"Beni, DRC",21.535342465753423,8.057808219178082,8.057808219178082,0.0,79.99178082191781,886.6569863013698,0.45445753424657537,21.88986301369863
2018,"Delhi, India",24.513698630136986,1.9350684931506847,1.9350684931506847,0.0,62.26301369863014,982.2054794520548,0.2554082191780822,25.534794520547948
2018,"Heilongjiang, China",2.3153424657534245,2.0238356164383564,1.8230136986301368,0.14095890410958906,67.83561643835617,979.5630136986301,0.3599369863013699,3.8375342465753426
2018,"Nairobi, Kenya",18.28219178082192,2.881643835616438,2.881643835616438,0.0,73.01369863013699,832.7293150684932,0.2760904109589041,19.987397260273973
2018,"Zinder, Niger",27.192054794520548,0.6704109589041095,0.6704109589041095,0.0,35.33698630136986,960.0698630136986,0.0680931506849315,28.916164383561643
2019,"Beni, DRC",21.343013698630138,11.772054794520548,11.772054794520548,0.0,84.75616438356164,886.845205479452,0.46010684931506846,21.643561643835614
2019,"Delhi, India",24.303835616438356,1.7131506849315068,1.7131506849315068,0.0,63.16986301369863,983.0813698630137,0.23186849315068495,25.382191780821916
2019,"Heilongjiang, China",3.1131506849315067,2.726849315068493,2.5424657534246577,0.12983561643835617,64.3972602739726,978.7438356164383,0.3565369863013699,3.5063013698630137
2019,"Nairobi, Kenya",19.024931506849317,5.155342465753424,5.155342465753424,0.0,72.44657534246575,832.8980821917808,0.25436438356164387,20.662191780821917
2019,"Zinder, Niger",27.644657534246573,0.773972602739726,0.773972602739726,0.0,34.21369863013699,960.2572602739726,0.07565205479452054,29.29013698630137
2020,"Beni, DRC",21.503005464480875,10.407103825136613,10.407103825136613,0.0,82.77868852459017,887.0786885245901,0.4560737704918033,21.67103825136612
2020,"Delhi, India",24.013387978142074,1.5991803278688523,1.5991803278688523,0.0,63.46994535519126,982.9655737704919,0.22379234972677595,25.014207650273224
2020,"Heilongjiang, China",3.5265027322404374,2.430054644808743,2.230327868852459,0.14057377049180328,68.4153005464481,979.6795081967214,0.3519617486338798,2.5666666666666664
2020,"Nairobi, Kenya",18.494535519125684,4.354644808743169,4.354644808743169,0.0,76.4672131147541,832.7382513661203,0.312120218579235,19.66639344262295
2020,"Zinder, Niger",27.693715846994536,0.5270491803278688,0.5270491803278688,0.0,32.994535519125684,960.5191256830601,0.06852185792349727,29.558196721311475
2021,"Beni, DRC",21.552876712328768,6.816986301369862,6.816986301369862,0.0,79.95342465753424,886.7939726027397,0.4508027397260274,21.775342465753425
2021,"Delhi, India",24.463287671232877,2.236164383561644,2.236164383561644,0.0,62.95068493150685,982.7243835616439,0.240972602739726,25.60164383561644
2021,"Heilongjiang, China",2.9495890410958903,2.4594520547945207,2.0736986301369864,0.27194520547945206,69.55616438356165,979.466301369863,0.3461095890410959,2.7093150684931504
2021,"Nairobi, Kenya",18.609863013698632,2.240821917808219,2.240821917808219,0.0,70.27671232876712,832.7482191780821,0.23513972602739724,20.206027397260275
2021,"Zinder, Niger",27.844931506849314,0.39643835616438355,0.39643835616438355,0.0,28.931506849315067,960.1183561643836,0.0764958904109589,29.83041095890411
2022,"Beni, DRC",21.37041095890411,7.668767123287671,7.668767123287671,0.0,79.0027397260274,886.5761643835616,0.46226849315068497,21.577260273972602
2022,"Delhi, India",24.78,2.003835616438356,2.003835616438356,0.0,61.342465753424655,982.2238356164384,0.23559452054794522,25.685205479452055
2022,"Heilongjiang, China",2.2693150684931505,2.329315068493151,2.0098630136986304,0.22553424657534243,70.06027397260274,978.8399999999999,0.3420383561643836,5.187397260273973
2022,"Nairobi, Kenya",18.642739726027397,1.2364383561643837,1.2364383561643837,0.0,67.26575342465753,832.5254794520548,0.22065479452054795,20.592876712328767
2022,"Zinder, Niger",26.810410958904107,0.9597260273972603,0.9597260273972603,0.0,33.18082191780822,960.3186301369863,0.07863013698630136,28.887671232876713
2023,"Beni, DRC",21.60794520547945,8.097534246575343,8.097534246575343,0.0,80.26575342465753,887.0454794520547,0.4628767123287671,21.72876712328767
2023,"Delhi, India",24.0972602739726,2.3575342465753426,2.3575342465753426,0.0,64.01369863013699,983.8317808219177,0.2178958904109589,25.261917808219177
2023,"Heilongjiang, China",2.595068493150685,2.6221917808219177,2.3756164383561647,0.17509589041095888,69.87123287671233,979.2797260273971,0.34758904109589045,6.208219178082191
2023,"Nairobi, Kenya",19.253150684931505,1.87013698630137,1.87013698630137,0.0,67.58082191780822,833.1898630136986,0.19944931506849317,21.19945205479452
2023,"Zinder, Niger",27.923835616438357,0.7076712328767124,0.7076712328767124,0.0,33.14246575342466,960.4298630136987,0.07517260273972602,29.70986301369863
2024,"Beni, DRC",22.764705882352942,0.611764705882353,0.611764705882353,0.0,66.82352941176471,887.5764705882352,0.4252941176470588,22.423529411764704
2024,"Delhi, India",10.200000000000001,0.0058823529411764705,0.0058823529411764705,0.0,85.05882352941177,991.2882352941177,0.25111764705882356,15.53529411764706
2024,"Heilongjiang, China",-18.058823529411764,0.6235294117647059,0.011764705882352941,0.4364705882352941,76.76470588235294,982.3058823529412,0.338,-0.03529411764705883
2024,"Nairobi, Kenya",19.58235294117647,3.0058823529411764,3.0058823529411764,0.0,74.58823529411765,832.8470588235294,0.20776470588235293,21.441176470588236
2024,"Zinder, Niger",21.41176470588235,0.0,0.0,0.0,16.058823529411764,963.6470588235294,0.07047058823529412,25.076470588235296
